22/04/2017,955.4760374
23/04/2017,965.3487459
24/04/2017,974.8260441
25/04/2017,987.2354245
26/04/2017,1000.998479
27/04/2017,1022.500477
28/04/2017,1010.103909
29/04/2017,1007.239747
30/04/2017,1011.472689
01/05/2017,1050.468944
02/05/2017,1101.857424
03/05/2017,1106.877583
04/05/2017,1185.503056
05/05/2017,1151.439202
06/05/2017,1143.009686
07/05/2017,1160.523726
08/05/2017,1217.146138
09/05/2017,1313.055586
10/05/2017,1341.668795
11/05/2017,1407.935962
12/05/2017,1360.591839
13/05/2017,1310.826834
14/05/2017,1365.045402
15/05/2017,1295.38027
16/05/2017,1325.542441
17/05/2017,1383.178077
18/05/2017,1413.787547
19/05/2017,1470.169151
20/05/2017,1493.252087
21/05/2017,1534.80716
22/05/2017,1670.343237
23/05/2017,1727.964026
24/05/2017,1849.570015
25/05/2017,2050.921395
26/05/2017,1841.135356
27/05/2017,1586.002683
28/05/2017,1621.472866
29/05/2017,1721.261145
30/05/2017,1713.744022
31/05/2017,1747.013854
01/06/2017,1841.156494
02/06/2017,1843.860522
03/06/2017,1944.455237
04/06/2017,1950.412858
05/06/2017,2004.541939
06/06/2017,2150.848054
07/06/2017,2115.503353
08/06/2017,2073.070634
09/06/2017,2198.072656
10/06/2017,2218.216694
11/06/2017,2273.304251
12/06/2017,2147.413018
13/06/2017,2119.985649
14/06/2017,2043.564265
15/06/2017,1774.220742
16/06/2017,1917.175981
17/06/2017,1994.17015
18/06/2017,1967.724794
19/06/2017,1982.025169
20/06/2017,2083.9833
21/06/2017,2104.526174
22/06/2017,2130.002064
23/06/2017,2120.368145
24/06/2017,2055.272124
25/06/2017,2025.275965
26/06/2017,1915.780425
27/06/2017,1839.825764
28/06/2017,1937.632981
29/06/2017,1941.13134
30/06/2017,1918.370976
01/07/2017,1872.226003
02/07/2017,1845.322878
03/07/2017,1958.917824
04/07/2017,1972.602479
05/07/2017,1965.438601
06/07/2017,1972.15687
07/07/2017,1935.666204
08/07/2017,1944.658156
09/07/2017,1961.617557
10/07/2017,1847.510649
11/07/2017,1816.336859
12/07/2017,1827.143406
13/07/2017,1794.943682
14/07/2017,1706.711141
15/07/2017,1550.630285
16/07/2017,1450.78226
17/07/2017,1567.214174
